Model	annotator_1	annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_11@mail.com	sample	0.9020102113416691	0.9239774752112744	0.8082768596636395	0.66116070330419	0.9566757080475697
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_11@mail.com	full	0.9057084505641967	0.8924802750598091	0.7778731794299605	0.674591143550339	0.9628667674035724
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_2@mail.com	sample	0.8936252300804349	0.9341539763691293	0.8004595494346601	0.6392188432544802	0.9253306694227045
Llama-3.3-70B-Instruct	annotator_5@mail.com	annotator_2@mail.com	full	0.8937422558348542	0.9358897206476631	0.7729537264461286	0.6440352816516955	0.9231714385051155
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_9@mail.com	sample	0.8457776022631517	0.9477968627999347	0.7676050263455814	0.6331929452808751	0.9533944805467494
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_9@mail.com	full	0.6788680019395106	0.9235370066816265	0.7499473331516731	0.6032772808299274	0.9615820733029085
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_12@mail.com	sample	0.8971479178136318	0.9319448329481118	0.6257369987463793	0.6255888111481616	0.9629067275238812
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_12@mail.com	full	0.893184193479702	0.9314114138824331	0.7930000223887684	0.5189894390916949	0.9661609573529322
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_11@mail.com	sample	0.8674887056866346	0.9423979047609619	0.779191914578626	0.6160301309750642	0.9705279775224173
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_11@mail.com	full	0.8842858709639622	0.9191669029178093	0.7520667891359238	0.6174382465267	0.9654167694731864
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_2@mail.com	sample	0.825535094989074	0.9363387134043089	0.7039948502355791	0.6424705327812712	0.9506546047292819
Llama-3.3-70B-Instruct	annotator_6@mail.com	annotator_2@mail.com	full	0.8214649989318328	0.932737896819301	0.7100477864156143	0.6394808013259334	0.9495893198898062
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_12@mail.com	sample	0.8886133365813951	0.9444595300699706	0.6687648241308717	0.6369339049947199	0.9554699355840787
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_12@mail.com	full	0.7120664573812793	0.9202109806405219	0.7056857042399174	0.5469649049992855	0.9539930718078395
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_11@mail.com	sample	0.9147490088727775	0.9694326488583851	0.8110122058860374	0.7814835630649867	0.9630110288249866
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_11@mail.com	full	0.7424042389925598	0.9538153779278795	0.7665099127416086	0.7636393311874503	0.9722071454961526
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_2@mail.com	sample	0.8892612466860769	0.9560700848745547	0.7864959760023171	0.7290095209234991	0.9272948400961308
Llama-3.3-70B-Instruct	annotator_9@mail.com	annotator_2@mail.com	full	0.7381657046765837	0.9357578098094183	0.7333767227850794	0.6942716762867353	0.9298599576180282
Llama-3.3-70B-Instruct	annotator_12@mail.com	annotator_11@mail.com	sample	0.9074615659313582	0.9429042372064114	0.7029609378293685	0.6884509170403944	0.9596793893354139
Llama-3.3-70B-Instruct	annotator_12@mail.com	annotator_11@mail.com	full	0.9096133033238137	0.9082792956535612	0.6739192391021029	0.5977702741259246	0.9578252371258139
Llama-3.3-70B-Instruct	annotator_12@mail.com	annotator_2@mail.com	sample	0.8468903123022906	0.9414925940784983	0.7259312692340993	0.6563078546825382	0.9442593428328532
Llama-3.3-70B-Instruct	annotator_12@mail.com	annotator_2@mail.com	full	0.836789986187146	0.9479022272161952	0.645995821372424	0.5821555009561784	0.9420194346626906
Llama-3.3-70B-Instruct	annotator_11@mail.com	annotator_2@mail.com	sample	0.8724647471995023	0.9562761424266538	0.7974164832549623	0.7576036953659638	0.9541656893924256
Llama-3.3-70B-Instruct	annotator_11@mail.com	annotator_2@mail.com	full	0.8695042554546208	0.9160268366315361	0.783507505089671	0.7653125539558062	0.9419343530394145
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_3@mail.com	sample	0.7296957957171781	0.8048388423483157	0.6674568183350417	0.6529238142880195	0.9112070899217143
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_3@mail.com	full	0.6800871974863023	0.8059589089442503	0.6812919436724426	0.5894622416670389	0.8905152359425249
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_4@mail.com	sample	0.7913351925843364	0.7945423386262462	0.7083748997088496	0.6660530403672786	0.9126011084330615
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_4@mail.com	full	0.6798682429919112	0.811271758489353	0.6473955700350318	0.6479794426749627	0.9307184845698818
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_10@mail.com	sample	0.7726269235964783	0.8557053384006637	0.6957290688084662	0.6146326403797245	0.9025200482838339
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_10@mail.com	full	0.7278327221674012	0.8329435210540291	0.5466411311509353	0.4673100856783227	0.8972204549846367
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_8@mail.com	sample	0.7569227187739235	0.8061803823986003	0.6798156043122041	0.5589104338897664	0.9068468419704382
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_8@mail.com	full	0.6754182149591806	0.7702751205150504	0.5800488725204644	0.4449408869638479	0.899345578553808
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_1@mail.com	sample	0.7526831755866131	0.8114588358045287	0.7268470244493876	0.6586563435025845	0.9146947172511379
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_1@mail.com	full	0.7577517360126367	0.7808875325288515	0.6396524541328698	0.5951707835900393	0.8969471115476313
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_7@mail.com	sample	0.764379855533135	0.7952423512885157	0.6734108925882781	0.5459850581915986	0.8848731385048996
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_7@mail.com	full	0.7527473660619884	0.8057769106675559	0.7803320293547926	0.49924785371500013	0.9200995562411483
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_5@mail.com	sample	0.7433649601752613	0.7917092404712613	0.667701643817472	0.5849350260089085	0.8936581862014821
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_5@mail.com	full	0.6743928768369803	0.7634290016918772	0.6217355070466057	0.4840618601681141	0.8857089031147752
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_6@mail.com	sample	0.759025810289145	0.7976948270706805	0.6752513704763298	0.6740305635314272	0.911168119663986
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_6@mail.com	full	0.7180795842576906	0.787483687642593	0.620029498410937	0.4982882255027295	0.9035325247254878
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_9@mail.com	sample	0.7590702078503109	0.7978345724016276	0.6989053726376925	0.6528008102355839	0.903942418855933
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_9@mail.com	full	0.6990895519966835	0.8124091616315117	0.6900124684651251	0.5852634535583552	0.916996766423564
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_12@mail.com	sample	0.7704628162209182	0.8040695507454796	0.6911663092492505	0.6929054404089477	0.913452568749989
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_12@mail.com	full	0.7299362319285775	0.7921723022085239	0.7559173126744883	0.7009588282111476	0.9056648813045003
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_11@mail.com	sample	0.7374752337874988	0.7982816362534128	0.6597893044403582	0.6718720322106276	0.9003052501176252
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_11@mail.com	full	0.7191213020553183	0.7991293193363824	0.5408418428556907	0.5332662693288881	0.9072163060540042
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_2@mail.com	sample	0.7294030100981608	0.7927508553231433	0.6961258327288893	0.5910678649033244	0.8914619242773364
Mistral-Nemo-Instruct-FP8-2407	annotator_13@mail.com	annotator_2@mail.com	full	0.7197518487607901	0.766937668991443	0.48977065520930474	0.4901084899921318	0.8790791325483459
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_4@mail.com	sample	0.7788910911008842	0.9062589406748598	0.6739011630962781	0.6351206918877675	0.904067054253901
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_4@mail.com	full	0.6967833334064716	0.9188315517082569	0.7359914304942043	0.5813855456713478	0.8956175687197817
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_10@mail.com	sample	0.8128936742059113	0.8446935452868545	0.7088868743931975	0.6111179042275223	0.9025207797780718
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_10@mail.com	full	0.8149436768352185	0.8195283585044375	0.6973693584035726	0.5712365098303319	0.8897629454434659
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_8@mail.com	sample	0.8547103276433925	0.9263189707354766	0.6966675061933203	0.6189776179457975	0.9290519287444174
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_8@mail.com	full	0.8471831588213937	0.8978786625562064	0.7179790982790849	0.6236921067958608	0.9271710008043044
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_1@mail.com	sample	0.8571255343463743	0.9325646089702067	0.747349483177673	0.7665486453925768	0.9354862880030849
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_1@mail.com	full	0.7507875226913726	0.9102881145087963	0.7813587792571832	0.7027348046389973	0.903294142694425
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_7@mail.com	sample	0.7962945033724834	0.9108850246208566	0.7634975968201445	0.5573955147971451	0.8968903960832996
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_7@mail.com	full	0.690140586815347	0.9002448244656265	0.70499910684084	0.5062834749363164	0.8928079900502135
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_5@mail.com	sample	0.8529720095870246	0.92913673687003	0.7927547806347754	0.6890326567025618	0.9260307767560119
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_5@mail.com	full	0.8596690385426304	0.9063489521577048	0.7822949324140894	0.6758534094362743	0.9222351505656265
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_6@mail.com	sample	0.7888455130989843	0.9011434450646775	0.6880185728773888	0.5802199758930754	0.8952025308202222
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_6@mail.com	full	0.7806150385711824	0.8989605031002599	0.666966413671933	0.5656283882230048	0.8892485200025927
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_9@mail.com	sample	0.8303575741461293	0.9099837223806114	0.7393942511297373	0.6207700084814018	0.9245977725140831
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_9@mail.com	full	0.6655207028724092	0.9197061866630712	0.751340749815941	0.6125204155635521	0.9081476570636218
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_12@mail.com	sample	0.8246573711589129	0.9181566547986335	0.6899398384612677	0.7091443679180718	0.925964272254744
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_12@mail.com	full	0.80043789497256	0.8897070243519934	0.6554759896464875	0.6313802809413459	0.8979512267459422
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_11@mail.com	sample	0.796925646435627	0.9214178980555099	0.6540680682472049	0.6528747382454599	0.928093293596173
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_11@mail.com	full	0.8107560338600557	0.9124956512350344	0.6182654842990764	0.625060442685678	0.8960945881530036
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_2@mail.com	sample	0.7906060722026913	0.914204782765355	0.6416154022455767	0.6547494895522501	0.9103398025476284
Mistral-Nemo-Instruct-FP8-2407	annotator_3@mail.com	annotator_2@mail.com	full	0.797954120707825	0.8829029643662469	0.5890007199964434	0.5885230893968373	0.9021976909510255
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_10@mail.com	sample	0.8157755640247927	0.8254603140871226	0.7037614160112476	0.6234137917483304	0.9146111237741839
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_10@mail.com	full	0.7183314462638799	0.8213209601610107	0.5795439599539857	0.4632445716942532	0.9087733449090506
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_8@mail.com	sample	0.7828201582683055	0.8980650646058435	0.62948048588844	0.5446749070550603	0.9016572231011435
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_8@mail.com	full	0.7069222995365954	0.8787440272759931	0.6404224494965205	0.4444247622764527	0.9043804318853589
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_1@mail.com	sample	0.8058558169123058	0.9192805505484335	0.7057079723733188	0.6663985335632856	0.9156564965292339
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_1@mail.com	full	0.6948206588243001	0.8908293511916642	0.6622777474148615	0.5572305249990781	0.8993298339760907
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_7@mail.com	sample	0.7968526362134993	0.8890201095375816	0.6783933160718593	0.559263790281747	0.8910298021243446
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_7@mail.com	full	0.6222121546112466	0.893348156360445	0.670810083771484	0.5191337673664075	0.9250844796582327
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_5@mail.com	sample	0.7812651844394248	0.8885324034761354	0.6067498990464456	0.5729670575524572	0.8910298021243446
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_5@mail.com	full	0.7324749398507518	0.8746729722517254	0.6772871218782417	0.4661490345183305	0.8844616228341631
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_6@mail.com	sample	0.785609433942351	0.9169663255220131	0.6726293545747337	0.6769098231713926	0.8952241503681002
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_6@mail.com	full	0.7207653847661812	0.9060606704080358	0.6015438357747427	0.5467758081082953	0.8999049552012303
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_9@mail.com	sample	0.8252414874458244	0.9061826095202419	0.6866632403429339	0.6897011953773738	0.9135218581059471
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_9@mail.com	full	0.6044317907074904	0.90888624576198	0.6902158179677181	0.6163501052733381	0.9172263594578305
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_12@mail.com	sample	0.7911305680435567	0.9023202556030726	0.689706757925478	0.6846349570445287	0.8954401066590224
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_12@mail.com	full	0.7326662038942791	0.8901326787096775	0.6448227651239454	0.6401268046423546	0.9020680788850592
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_11@mail.com	sample	0.8090609808463433	0.9269266464008761	0.7169505678835325	0.7125368940490389	0.8999249115701474
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_11@mail.com	full	0.7427229398597583	0.9141967152378442	0.6063049743806475	0.6033833648491413	0.9096525517897628
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_2@mail.com	sample	0.771395894302017	0.8885677478962108	0.6981253970445332	0.5816057674730293	0.8953927105716964
Mistral-Nemo-Instruct-FP8-2407	annotator_4@mail.com	annotator_2@mail.com	full	0.7011551747463864	0.8603932481150229	0.5749052805126712	0.47173273727577947	0.8954621060376035
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_8@mail.com	sample	0.8221749828204573	0.844907529132476	0.7122159544115032	0.6158955635477735	0.9030771481972905
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_8@mail.com	full	0.8221749828204573	0.844907529132476	0.7122159544115032	0.6158955635477735	0.9030771481972905
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_1@mail.com	sample	0.8270794004665293	0.8434784913095293	0.7279720731032862	0.6377070992963676	0.8961879792524381
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_1@mail.com	full	0.7377799772268536	0.826782253310724	0.7238734302477848	0.5901196777984966	0.8859700867770138
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_7@mail.com	sample	0.8379235404102685	0.8314143908547224	0.7058519238947965	0.5684640407292184	0.889137779428256
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_7@mail.com	full	0.7256171033923178	0.8263960662337971	0.5895167786419854	0.4249079676465921	0.9040548490086323
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_5@mail.com	sample	0.8084205965655467	0.836207086754642	0.6923102504932718	0.6528824351058836	0.891359961322594
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_5@mail.com	full	0.8084205965655467	0.836207086754642	0.6923102504932718	0.6528824351058836	0.891359961322594
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_6@mail.com	sample	0.8294055616670607	0.8264922410170058	0.6994642086964964	0.6759947164872736	0.911609543228587
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_6@mail.com	full	0.8294055616670607	0.8264922410170058	0.6994642086964964	0.6759947164872736	0.911609543228587
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_9@mail.com	sample	0.8353566533875532	0.8267959213250514	0.7071568810640807	0.6354715774059834	0.9116144106761034
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_9@mail.com	full	0.6727375564760637	0.8223683111564571	0.6658970027765134	0.5355437979796458	0.9103459122661205
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_12@mail.com	sample	0.8115424396732845	0.8570851700075702	0.6585502141908538	0.6547660328801881	0.9002010035171258
Mistral-Nemo-Instruct-FP8-2407	annotator_10@mail.com	annotator_12@mail.com	full	0.7991009462355172	0.8543191409063471	0.5640729429979885	0.5159608484956868	0.8804778347094869
