ID_Review	Sentences	EMPLACEMENT	SERVICE	NOURRITURE	AMBIANCE	RAPPORT QUALITÉ-PRIX
g187253-d866360-r196718360	Très belle ambiance si vous aimez la lumière tamisée, êtes étudiants ou bobo/hipster. Arrivez tôt car ça se remplit rapidement. Tapas abordables, sauf pour l'assiette de manchego (cinq minces tranches pour 5€) et l'assiette de serrano (6 tranches pour 10€). La matronne est un peu bruyante mais ça ajoute de la convivialité au tout. Pas la meilleure bouffe que j'ai mangé, mais pour le prix on ne se plaint pas. Les plats arrivent rapidement. Évitez d'y aller en gros groupe, six personnes c'est déjà beaucoup.	0	1	1	1	1
g187253-d907767-r282001273	"PIZZA tellement fine qu'elle en est immangeable : il faut la casser. Salade aux chèvres peu fraiche, cafés gourmands à 9 € , cadre poussiéreux, service peu professionnel. Très vite la note atteint les 40 € pour mal manger. Bref l'environnement du site ne justifie absolument pas le déplacement à ce ""restaurant"" dont on se demande si les tenanciers ont appris à cuisiner et savent ce qu'est un commerce."	1	1	1	1	1
g187265-d3724621-r161225264	Petit restaurant de marché sympa, les planchette apéritif sont bonne. Le boeuf est d'une qualité fantastique, les vins nombreux esr disponible au verre, le tartare n'est pas terrible car beaucoup trop de moutarde dans le melange... d'ailleurs de la moutarde dans du tartare... bizarre. Sinon ambiance sympa à deix pas de la part dieu. Bon mais il y a mieux.	1	0	1	1	0
g187265-d718105-r115426081	Que le chef cherche à réiventer les classiques lyonnais, pourquoi pas s'il le faisait avec talent. Malheureusement ledit menu aux accents typiquement lyonnais est non seulement mauvais mais à la limite du grotesque. Au delà, (1), la salle métiterait un rafraîchissement, (2), la patrone devrait apprendre à sourire et (3), les tarifs sont délirants vu la piètre cuisine qu'on nous a servis. Au grand maximum aurait-on dû payer 25 euros / tête pour un repas aussi médiocre, tant et si bien qu'à des prix de cet ordre il y a bien mieux à Lyon et qu'aux prix prohibitifs qu'il pratique, il y a également bien meilleur à Lyon et surtout dans les environs, y compris des étoilés dignes de ce nom !	0	1	1	1	1
g187265-d807993-r250903963	Deuxième passage dans ce petit restaurant lyonnais. Une vraie déception ! Des plats médiocres, sans saveur et surtout nous sommes ressorties en ayant faim ! Dommage !	0	0	1	0	0
g187269-d1811061-r210549792	290€ pour 4 personnes, avec un apéritif maison, un coca, 2 verres de vin... La noté est salée et ne corresponds à ce qui se passe dans l'assiette! Bien moyen, pour ce restaurant qui trône sur la place depuis bien longtemps à Saint Etienne. Nous voulions le faire depuis longtemps, nous n'y retournerons pas et nous le déconseillons. Salle déserte, nous étions 6 au total, un samedi soir... Menu Grands Gourmand, 2 plats, 4 € de supplément pour le fromage... L’accueil est agréable malgré tout.	0	1	1	0	1
g187269-d4727206-r260930353	Plats appétissants mais on attendait un meilleur goût. Rapport qualité / prix acceptable. Accueil sympathique mais service un peu speed.	0	1	1	0	1
g187269-d4737816-r250955200	Que ce soit au comptoir ou au drive, l'attente est longue . Les produits chauds sont fournis froids (frites, ...) et il manque toujours des éléments de la commande en plus de l'oubli récurrent des sauces, pailles et serviettes . La qualité des mets laisse à désirer pour cette grande enseigne .	0	1	1	0	0
g187269-d6591946-r277918006	Super accueil et cadre très bien renseigné sur les spécialités sud américaine !!!!! Cocktail sympa très bien manger a refaire au plus vite !!!!!	0	1	1	0	0
g187269-d907777-r261465070	Je connais ce restaurant depuis de très nombreuses années pour y avoir amené des clients. Pendant près de dix ans je n'y étais pas retourné et voila retour cette année et pas trop déçu bien que... comme je m'attendais à retrouver un temple de la gastronomie, la barre était un peu haute. Cela dit, la qualité est toujours au rendez vous, les prix aussi... mais la qualité a un prix et quand c'est très bon et goûteux ce n'est jamais trop coûteux. Un peu isolé sur ce boulevard J Janin mais le stationnement reste possible sans aller trop loin. A conseiller donc 	1	0	1	0	1
g196495-d1325023-r259859192	Je vais manger la bas depuis des années et j'y ai ramener beaucoup de clients ... Je recommande ce restaurant qui est de loin le meilleur kebab de mulhouse . Sauce blanche délicieuse !!!! Quant au personnel très souriant et agréable .	0	1	1	0	0
g196495-d2100294-r260548064	Nous avons dîner un dimanche soir , repas bon frais rien d'exceptionnel mais agréable ! Service sympathique ! Un bon thaï !	0	1	1	0	0
g196495-d3896129-r194408303	Un accueil très peu chaleureux, une attente très longue pour un repas qui ne vaut vraiment pas son prix ! Je n'y retournerais plus 	0	1	1	0	1
g196495-d6895935-r247058285	Accueil désastreux,sur 3 serveurs, seulement 1 d'entre eux nous a dit bonjour, les serveurs sont sur leur téléphone derrière le bar, rigolent entre eux, en étant bien évidemment bruillants. Le pire sont les toilettes. Une catastrophe, toutes les toilettes étant pleine d'excréments, plus de papier toilettes, des toilettes a la hauteur du personnel .... A éviter absolument, prenez vos jambes à votre cou.	0	1	0	0	0
g196495-d7710044-r273021644	Accueil sympa, lieu sympa, carte sympa! Tout les burgers sont alléchants. Quelques soucis de gestion du stock, plusieurs plats non dispo... Dommage pour un samedi soir!	0	1	1	1	0
g196640-d1326868-r260872471	plusieurs repas le midi, souvent plat du jour, très bon rapport qualité prix pour restaurant poisson	0	0	1	0	1
g196640-d1388937-r181113173	Un restaurant de chaine, nous avons poussé la porte car en général, sans être extraordinaire c’est une valeur sur, pas trop chère et rapide. Pas ici, propreté approximatif, compliqué au niveau du service, quand à la pizza, nul. Pas de chance ce jour là ou réel manque de qualité ? Je n’y retournerai pas… 	0	1	1	0	0
g196640-d3784521-r285274679	Superbe accueil. Les sièges sont très confortables et le cadre est épuré. Un menu à 25€ peut vous permettre de bien manger sans trop vous ruiner et les plats de la carte sont très copieux également. Goutez la purée aux truffes, un régal! A recommander les yeux fermés!	0	1	1	1	1
g196640-d4428534-r283820751	J'ai mangé dans ce Resto pour la 2 eme fois aujourd'hui. Vendredi, un burger. C'est tout simplement le meilleur que j'ai mangé ! Bon, bio, cuisson parfaite, chaud, parfumé et légèrement épicé ! Aujourd'hui, un bœuf cuisson douce avec des légumes.. Tout correspond 100% à mes goûts et mes attentes. Fraîcheur, goût, équilibre, très bon rapport qualité prix. En plus, le tout servi par une serveuse très sympathique ! Que demander de plus !	0	1	1	0	1
g196680-d7007014-r256470796	Situé dans une petite rue du vieux centre de Gap, ce restaurant est bien décoré. On pourrait presque se croire en Bretagne. La petite carte est bien appétissante... hélas j'ai été un peu déçu par les Galettes, pas très grandes, pas très gouteuses, pas très chargés... Je suis un gourmand. Le cidre est bon... ET les crêpes sont EXCELLENTES (la pate et les accompagnements). Le service est pro. Il ne manque pas grand chose à cette adresse pour que j'y retourne volontiers.	0	1	1	1	0
g196680-d7233499-r227244489	"C'est la meilleur pizza de Gap et voir même de France.... Demandez la ""comme DAB"" de Chris... Un mélange de tout avec crème fraîche dessus, le tout sur une pâte délicieuse et parfaitement cuite... Cela,vaut vraiment le détour.... Si vous n'avez pas le temps, demandez de l'emporter....."	0	0	1	0	0
g196680-d7702811-r279218028	Nous sommes allés manger un vendredi soir entre amis . La cuisine était correcte l'ambiance sympa . Par contre impossible de parler sans crier à cause du bruit . La musique était vraiment très forte . Point ultra négatif : à la fin De notre repas la serveuse nous donne l'addition sans que nous l'ayons demandée . Et nous dit texto : si vous désirez café ou digestif c'eSt dans 5 min Max au bar !!!!!!!! J'ai réservé une table à 21h pas de 21 h à 22 h !!! Je trouve cela très moyen . Je n'y retournerais pas .	0	1	1	1	0
g196719-d2614773-r269869318	Respecte complètement son appellation de restaurant montagnard. Des plats très copieux, des produits du terroir ainsi qu'un service impeccable plongés dans une très bonne ambiance. Autre point positif, un coût très raisonnable. Allez y en toutes confiance si vous souhaitez une cuisine simple, honnête et généreuse.	0	1	1	1	1
g196719-d2614773-r282960504	Cadre agréable et formule pour deux bien servie avec de bons produits! Une belle carte montagnarde aussi, et d'excellentes glaces à déguster en été dans le petit jardin à l'arrière du restaurant.	0	0	1	1	0
g196719-d3348013-r236980536	Déjà venu il y a quelques années et en gardant un excellent souvenir nous avons décidé d'y retourner. Arrivé à 8 il n'y avait qu'une table de 2 occupé à croire que les gens s'étaient mieux renseigner. On a tous pris le menu à 29, étant des bons mangeurs il avait l'air très alléchant. Résultat de la salade en sachet avec un toast de fromage ridicule sur une grande tranche de pain de mie et des plats catastrophiques... Aucun accompagnement noté sur le menu n'a été servi nous avons eu des frites congelé jetés sur nos viandes pour camoufler la misère et des haricots grillés pour ceux qui avaient du poisson. Et le désastre du dessert à continuer. Bref nous l'avons fait remarquer à la serveuse qui nous a dis être autant d'accord que nous le menu aurait été changé le matin en cuisine mais pas sur le papier. 29euros c'est cher pour du congelé et du sachet.	0	1	1	0	1
g196719-d4294505-r223776905	Nous y sommes allés deux fois en quinze jours et avant varié les plats choisis. Résultat, tout est très bon, avec mention spéciale aux ravioles en entrée et à la pintade en plat. Les desserts sont un peu en dessous. L'accueil et le service sont chaleureux. On y retournera !	0	1	1	0	0
g196719-d7112090-r271954522	À éviter ... Salade en entrée correct puis quelle déception pour le tartare ! Celui ci était pour moi de la viande crue recouverte de ketchup. Je ne parle pas des accompagnements ! Dommage que mon avis n'est était entendu pendant le repas. Aucune proposition de changement ou geste commercial.	0	1	1	0	0
g207360-d1322426-r168375321	Avec mon conjoint, grands amateurs de restaurants asiatiques, nous avons été très déçus. Les nems sont corrects, les quantités sont petites (nous sommes sortis en ayant à peine assez mangé), le poulet croustillant ne l'est pas et baigne dans le gras. Les prix sont assez élevés pour ce que nous avons mangé. Ne parlons pas du sourire forcé de la serveuse, mais nous étions prévenu sur ce point. Nous n'y retournerons pas !	0	1	1	0	1
g207360-d2614332-r251087094	Restaurant symphatique avec des bonnes pizzas et des salades délicieuses terasse et seul incovenient un escalier a monter si pas de place en bas	0	0	1	1	0
g207360-d4481417-r281591572	A 200m de chez moi dès que j'ai envie d'une pizza je vais là bas. L'odeur est déjà alléchante lorsqu'on passe devant. Le patron est vraiment super sympa et j'ai même eu droit à une pizza gratuite sans rien demander. Le bressane est ma préférée. La pâte est délicieuse et les pizzas sont bien garnies. Continuez comme ça c'est du bonheur !	0	1	1	0	0
